# BEAST v1.10.2
# Generated Sun Dec 02 19:56:22 SAST 2018 [seed=1543773381244]
# -beagle outbreak_25_expo_norm1_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
28000	-4807.322162998752	-10.363482335167877	-4796.958680663584	0.3649525795515332	2018.5501159135993	2.812345399489463	5.690158942887403	12.792342603762165	11.931581714247422	0.3182798545896602	0.21096879603310767	0.25671825302257645	0.21403309635465617	0.6936669886818	0.043722440123404184	0.21489964774602113	0.7413779121305759	0.13112449721632088	0.6444884636614268	2.225587418572376	0.008885586202054619	0.008885586202054619	-4796.958680663584	0.0	-4.335607027290726
29000	-4810.840361573103	-11.40838828083174	-4799.431973292271	0.37661335192957945	2018.5384551412212	3.0395899733513865	4.701611158986135	11.575025591306998	11.41794990602144	0.3015732747396703	0.22575636235858143	0.26247159106562923	0.21019877183611946	0.6242407292908855	0.06946772758028415	0.22311589508993848	0.7074163773297787	0.20833514383039184	0.6691291584381897	2.1236362229252768	0.008498528319980039	0.008498528319980039	-4799.431973292271	0.0	-6.003828950499399
30000	-4812.274439988851	-16.03871041033553	-4796.235729578515	0.4063842956508198	2018.5086841974999	3.347500211134795	5.786739273952291	12.180506594171643	17.133913674933577	0.3109496955139106	0.23290257831978212	0.2521324946890715	0.2040152314772362	0.6803456128866021	0.04475065200580344	0.2236588929936401	0.7315904550005576	0.13420812579997077	0.67075762031981	2.196205856089909	0.007966793212492477	0.007966793212492473	-4796.235729578515	0.0	-9.49068430765638
31000	-4822.935107879837	-27.116929807259744	-4795.818178072577	0.6352404638570732	2018.2798280292936	5.412494876333293	10.802107410142868	8.51736861729989	9.130953365148763	0.30254406005428824	0.23235615759410155	0.24982228640312995	0.2152774959484806	1.079449532732897	0.04356734836842273	0.23650366941166548	0.7199289822199127	0.13065937385319334	0.7092793689897353	2.1611985721150715	0.0038076897694855837	0.0038076897694855837	-4795.818178072577	0.0	-21.385280784543145
32000	-4824.9936157979855	-21.285370097453402	-4803.708245700532	0.4964163675188935	2018.418652125632	4.334246938515524	8.303143399908047	9.720352529055758	7.001021808902823	0.2933977869995302	0.2312461097968202	0.25831091792993327	0.2170451852737167	0.3505048808485549	0.05150828416757764	0.2647086892735311	0.6837830265588924	0.15447440364458642	0.7938668036783078	2.052689830709146	0.0065385030842192455	0.006538503084219246	-4803.708245700532	0.0	-17.224877841376248
33000	-4821.89779947966	-21.155248381407443	-4800.742551098252	0.5068919907425806	2018.4081765024082	4.10822114751082	8.420148644880914	9.908515915347877	7.566006828350135	0.31473464864608136	0.21781775939734765	0.25433044505798796	0.2131171468985834	0.5377242444334714	0.06893943773751013	0.2618390141192588	0.6692215481432323	0.20675079172600982	0.7852605888669643	2.0089768435437034	0.004839853502644464	0.0048398535026444615	-4800.742551098252	0.0	-16.693418916217198
34000	-4820.378313594757	-22.669694140558555	-4797.708619454198	0.49350229959923364	2018.4215661935516	4.203781069906383	6.867739828532755	10.237229933899915	13.540711071475002	0.30373793393834886	0.20839855322634762	0.2549815936337576	0.2328819192015464	0.810505343279918	0.011382721569742325	0.2574237425918673	0.7311935358383918	0.03413701610827718	0.772019098742701	2.1950143203305448	0.005835642497112424	0.005835642497112426	-4797.708619454198	0.0	-16.674524281497185
35000	-4821.3716666486835	-23.677524418593308	-4797.69414223009	0.4199159566658718	2018.495152536485	4.0027090397357385	13.765235369703488	12.3130117672664	15.384131946949086	0.2962143821962811	0.23691192277331927	0.24317584195227626	0.22369785307812395	0.8991559827252499	0.08700884537249026	0.2156768331478427	0.6973143214796685	0.26094131687616573	0.6468192586666938	2.093310247422299	0.006944466244824153	0.006944466244824152	-4797.69414223009	0.0	-16.196929782008077
36000	-4818.390027502942	-14.998127097246762	-4803.391900405695	0.42461057296987903	2018.490457920181	3.3222363552797964	9.278620562836853	12.972141826318914	9.526424893362066	0.3194664079696665	0.2133043487265033	0.25248386404773676	0.2147453792560941	0.3238510180630104	0.046083422947257764	0.22115756172848058	0.732759015324263	0.138205133265919	0.6632560764080387	2.199713828355778	0.0064326302742990765	0.006432630274299072	-4803.391900405695	0.0	-9.868216863440566
37000	-4820.451833714802	-19.757207137340778	-4800.694626577461	0.4324104256418715	2018.482658067509	3.826048626442061	13.501446151651237	13.098058142166943	10.601814999110756	0.31649963311739876	0.21100359030074042	0.24516974350694956	0.22732703307491192	0.4333905335167339	0.07936464517305647	0.18766668828522684	0.7329686665417182	0.23801620325161502	0.5628162581090741	2.200343193088962	0.006101684123656808	0.006101684123656812	-4800.694626577461	0.0	-13.915293095324405
38000	-4811.033679432597	-11.871034096594821	-4799.162645336002	0.331344489920765	2018.58372400323	2.7704246254141953	8.589903428312443	15.852207479377412	9.653924246519306	0.31810295626153784	0.21153650599973078	0.24818272529012206	0.22217781244861004	0.1544512223780857	0.10525948684345811	0.19311482447909273	0.7016256886774508	0.3156753660280791	0.5791553306121273	2.106252802676818	0.008239120795998119	0.008239120795998119	-4799.162645336002	0.0	-6.501917612802109
39000	-4818.0325888432035	-14.37242555753658	-4803.660163285667	0.35007935824360525	2018.5649891349071	3.2605632377959903	11.467415884008892	15.921289702424383	7.138016295751229	0.31234605951209693	0.2127527183445732	0.26292229405684375	0.2119789280864868	0.09128842308402525	0.055604580239074296	0.19886273841819121	0.7455326813427363	0.16675927981591138	0.5963934427389829	2.2380598728151555	0.004969084185730327	0.004969084185730328	-4803.660163285667	0.0	-9.688297204529347
40000	-4817.049473272723	-14.358919966971152	-4802.690553305752	0.30193733456842586	2018.6131311585823	3.02098703423892	7.482644439695605	14.885985516731711	10.826082053810152	0.29927454135775017	0.22215749801710227	0.25556441893375986	0.22300354169138845	0.23667251448274165	0.08470473043111561	0.17269909395421693	0.7425961756146694	0.25403122877578455	0.5179281348558397	2.229244597776586	0.006604279597126237	0.006604279597126234	-4802.690553305752	0.0	-9.056871135492198
41000	-4816.157675368595	-18.141090911056992	-4798.016584457538	0.35066954033738207	2018.5643989528135	3.6178417240705025	9.270772182616417	12.091238005823975	10.908992115850923	0.29994416803084806	0.23601570708736047	0.25686077349976266	0.2071793513820296	0.5637413269924051	0.03667696291037554	0.21916668968348776	0.7441563474061387	0.10999496614257581	0.6572854101967087	2.2339281723113693	0.006752861417063154	0.006752861417063154	-4798.016584457538	0.0	-12.4077446553047
42000	-4821.104083752796	-15.815606965842543	-4805.288476786954	0.3301551635180788	2018.5849133296326	3.189188902725155	8.295536326200585	12.885667686736966	8.5600298672527	0.30521482886729817	0.22954910284820698	0.2553840647865829	0.20985200349791275	0.9788967281973061	0.05705589239487361	0.18830380587538414	0.7546403017297443	0.17111179482184427	0.5647269868662353	2.2654005920553697	0.006577518806600853	0.006577518806600853	-4805.288476786954	0.0	-9.65675748174458
43000	-4812.271716187764	-10.012432241542044	-4802.259283946221	0.3211255936393912	2018.5939428995114	2.872289809463987	4.03790763214508	12.054054163206295	6.426656016806386	0.31959652540206274	0.21398942702166304	0.25568244338642676	0.21073160418984807	0.512588993008903	0.046339754053904336	0.19220744276579885	0.7614528031802988	0.13897387552698834	0.5764340741908679	2.285851454253015	0.009138561234084797	0.009138561234084797	-4802.259283946221	0.0	-5.858665539585783
44000	-4817.959529740887	-14.236626920450343	-4803.7229028204365	0.3404998236095312	2018.5745686695413	3.0609780437682876	8.979366732680601	14.43881886988407	9.071044749584267	0.31441424241937854	0.21460246643246952	0.25612359233249293	0.21485969881565967	0.7468410623257834	0.03172783648255198	0.22629907442891833	0.7419730890885317	0.09515243419155159	0.6786755787476474	2.2273741164598864	0.009378008281696566	0.009378008281696566	-4803.7229028204365	0.0	-7.943253579615854
45000	-4814.663556351623	-15.849578398390342	-4798.813977953233	0.34464459815931836	2018.5704238949916	2.974333425268044	5.6619291361686495	13.129861221007179	10.911479785350139	0.3113293400746053	0.21678765729190708	0.2587156131986042	0.21316738943488406	2.2589144351078683	0.04527943811537907	0.20209123624760097	0.7526293256370223	0.13579396621869808	0.6060757741333538	2.259363720686826	0.006537324291250837	0.006537324291250838	-4798.813977953233	0.0	-7.010857974082332
46000	-4825.800538486149	-20.979694098803424	-4804.8208443873455	0.4179728287714551	2018.4970956643792	3.9547811524699306	6.977184820545294	9.662020359870937	9.420647928448004	0.30325037168631974	0.22021275625318704	0.2536659854340012	0.22287088662649257	1.4024213914510777	0.029094234432184944	0.18943981313376995	0.7814659524340474	0.08725420747438815	0.5681338959996118	2.3459301434833852	0.00778303713436442	0.007783037134364424	-4804.8208443873455	0.0	-14.35485945813325
47000	-4816.358958902035	-15.029342040706727	-4801.329616861328	0.4586125293739012	2018.456455963777	3.333177455854748	2.9467398529843765	9.60702582015229	7.34749393612846	0.3220167087548635	0.2118937344229172	0.25087508649830814	0.21521447032391175	0.7315121542624126	0.04824244317996702	0.18133327188174217	0.770424284938293	0.14468007935069446	0.5438222120488684	2.312783490667699	0.007539639039794039	0.007539639039794044	-4801.329616861328	0.0	-10.976089885520706
48000	-4813.451274454065	-14.455592606743284	-4798.995681847322	0.3991715768278759	2018.5158969163228	3.3298503857350044	3.215384234219022	8.606546824171184	9.715906265795532	0.3007792108169968	0.231353712424417	0.254754219916016	0.21311285684257075	0.626350905348012	0.07449702553364239	0.16412832328228388	0.7613746511840758	0.22341811183546817	0.49222421732649685	2.285616845025137	0.00712066813418859	0.0071206681341885875	-4798.995681847322	0.0	-10.163837081923969
49000	-4813.752629426413	-11.793264568138586	-4801.959364858274	0.3740503910972148	2018.5410181020536	2.9409939974257346	1.0898145072025986	2.8850012807137233	7.761986830822666	0.30246404740198735	0.21436646361503817	0.25869711826105884	0.22447237072191614	1.0123377586481006	0.06460201678055312	0.1792917659224577	0.7561062172969911	0.19374277706371565	0.5376996936871357	2.2698012131013594	0.006633122168310122	0.006633122168310121	-4801.959364858274	0.0	-8.509227548833454
