# BEAST v1.10.2
# Generated Sun Dec 02 20:12:52 SAST 2018 [seed=1543774369072]
# -beagle outbreak_25_expo_cauchy_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4788000	-4804.652721754007	-4.389373708423361	-4800.263348045583	0.44356287015677315	2018.471505622994	2.8203673136408387	0.6407980086562697	0.4469569708295305	10.875295673543684	0.3068840597938829	0.22598421063177448	0.26191268335192436	0.20521904622242143	0.3644520546194666	0.04929463570995253	0.2193392761668302	0.7313660881232195	0.14783562638969114	0.6578030006100236	2.1955323155228412	0.006300237970227924	0.006300237970227921	-4800.263348045583	0.0	-4.2748551543900275
4789000	-4802.668346644613	-7.396087957209472	-4795.272258687403	0.3222369395788805	2018.5928315535718	2.5106812280735937	0.3611097409932216	0.9688987079849098	9.829725744202449	0.30005270808576506	0.22472406342258291	0.25150248631906935	0.22372074217258586	1.6680157160349876	0.022611669657878506	0.23627415033020122	0.7411141800119225	0.06781286238239372	0.7085910365436593	2.2247957050946146	0.008318539034613612	0.00831853903461361	-4795.272258687403	0.0	-4.755340853647093
4790000	-4798.8814964798785	1.027717496828388	-4799.909213976707	0.3051814133518844	2018.609887079799	2.0518954754719827	0.2404123185018886	-2.6710690762460025	11.883974590247865	0.30591267594771177	0.22746234343159843	0.24290423844810707	0.22372074217258586	0.31228972588831133	0.05264642786898133	0.2798717220306964	0.6674818501003245	0.157887720014516	0.8393410507913736	2.0037543382423464	0.011897216262722261	0.011897216262722268	-4799.909213976707	0.0	2.6250233932096103
4791000	-4796.681998919924	-3.121303776881692	-4793.560695143042	0.31537738606658716	2018.5996911070843	2.2239507197408024	0.7541298243654706	5.493135216343169	13.90003596802685	0.3100291768484326	0.22334584253087755	0.25164945632001473	0.21497552430067823	0.917205593239756	0.0524880612094098	0.2134716757525224	0.73404026303807	0.15741277514516436	0.6402059462822954	2.203560083747618	0.01071770469320438	0.010717704693204383	-4793.560695143042	0.0	2.391978925110936
4792000	-4799.796626542255	-1.9927557804548492	-4797.8038707618	0.2899216070024295	2018.6251468861483	2.2027081026444195	0.27592214297996126	-0.8379943446253653	8.921419836095275	0.316691487137943	0.2240825415759609	0.24079212744573134	0.2184338438403679	0.4492262911043434	0.06167309713933801	0.25147091970111485	0.6868559831595494	0.1849588868174858	0.7541664604552534	2.061914725916216	0.01055833170337442	0.010558331703374418	-4797.8038707618	0.0	-2.175450418691996
4793000	-4803.780040526658	-1.599443099091925	-4802.180597427566	0.3364847436514336	2018.5785837494993	2.3130007403797426	0.4159997312874726	-0.625359284856604	7.232010173423346	0.29518898355083223	0.21959580614200258	0.26944087635134706	0.21577433395582124	0.45052209601809695	0.04816463059996044	0.25398390548928934	0.6978514639107526	0.14444671782280008	0.7617029565212576	2.0949227279360043	0.009393485884150883	0.009393485884150884	-4802.180597427566	0.0	-2.010769716879972
4794000	-4800.611820118744	-3.3826768950069845	-4797.229143223737	0.30193765837890363	2018.613130834772	2.356350256084302	0.6174852939160906	1.066158488123445	13.024686897352348	0.3160721914252064	0.21657189322706363	0.2515815813919119	0.21577433395582124	0.13469823341818132	0.02171126299219108	0.23263060637047886	0.7456581306373326	0.06511252427236934	0.6976639732677828	2.2384364666779533	0.009849297368263408	0.009849297368263411	-4797.229143223737	0.0	-2.518074635947024
4795000	-4815.052356940242	-22.603951290823204	-4792.448405649419	0.5537968839711495	2018.3612716091795	4.556112079484907	1.3778305069815664	1.7929421335981197	7.683741679525488	0.3160721914252064	0.21573777709013128	0.2526188509626962	0.21557118052196925	0.6721329501524456	0.024018726983290266	0.19665387272875545	0.7793274002879568	0.07203265624175788	0.5897690091042598	2.3395102938056116	0.00427812928780681	0.004278129287806812	-4792.448405649419	0.0	-20.900726266462556
4796000	-4829.815762723956	-33.601987339244914	-4796.213775384711	0.5017670733362469	2018.4133014198146	5.285315583288453	4.737223759193845	5.752270472053192	13.53206268086358	0.3073335287564591	0.21776075325707853	0.2613575136314435	0.213548204355022	2.5339400437082933	0.043288567274240096	0.255383526660811	0.7013279060649514	0.12982330361775044	0.7659004492021579	2.1053588709518443	0.004261509053712939	0.004261509053712938	-4796.213775384711	0.0	-23.87812470144388
4797000	-4831.530478110333	-35.709665430028586	-4795.820812680305	0.6831655891720033	2018.2319029039788	6.264358878823975	6.165927530436051	5.514585694779349	7.18484009489563	0.3078513073122906	0.21864263166807904	0.2613575136314435	0.21214854738818995	2.5339400437082933	0.023302912883982983	0.19996930272458507	0.7767277843914346	0.06988591503502047	0.5997120518537508	2.3317063488299734	0.00323689063649188	0.003236890636491879	-4795.820812680305	0.0	-27.183921117648776
